entity_id,trait_id,phenotype_value,phenotype_date,phenotype_year,phenotype_person,notes
20RITI20578,gsdplot,212.7,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20579,gsdplot,102.3,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20580,gsdplot,118.0,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20581,gsdplot,166.2,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20582,gsdplot,134.6,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20583,gsdplot,95.0,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20584,gsdplot,78.8,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20585,gsdplot,23.0,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20586,gsdplot,29.4,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20587,gsdplot,32.4,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20588,gsdplot,11.2,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20589,gsdplot,50.6,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20590,gsdplot,204.0,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20591,gsdplot,91.2,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20592,gsdplot,143.4,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20593,gsdplot,225.2,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20594,gsdplot,128.9,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20595,gsdplot,105.8,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20596,gsdplot,142.0,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20597,gsdplot,122.1,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20598,gsdplot,139.7,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20599,gsdplot,48.4,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20600,gsdplot,46.9,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20601,gsdplot,225.9,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20602,gsdplot,214.8,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20603,gsdplot,227.1,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20604,gsdplot,236.6,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20605,gsdplot,259.3,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20606,gsdplot,206.5,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20607,gsdplot,264.5,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20608,gsdplot,208.9,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20609,gsdplot,71.3,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20610,gsdplot,303.0,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20611,gsdplot,185.7,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20612,gsdplot,136.7,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20613,gsdplot,111.3,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20614,gsdplot,148.8,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20615,gsdplot,100.8,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20616,gsdplot,1.4,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20617,gsdplot,104.2,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20618,gsdplot,90.5,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20619,gsdplot,155.7,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20620,gsdplot,128.6,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20621,gsdplot,207.9,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20622,gsdplot,137.7,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20623,gsdplot,118.5,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20624,gsdplot,136.0,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20625,gsdplot,93.5,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20626,gsdplot,280.1,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20627,gsdplot,145.1,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20628,gsdplot,61.9,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20629,gsdplot,140.1,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20630,gsdplot,32.6,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20631,gsdplot,131.4,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20632,gsdplot,210.0,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20633,gsdplot,289.5,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20634,gsdplot,153.3,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20635,gsdplot,113.6,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20636,gsdplot,97.2,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20637,gsdplot,215.9,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20638,gsdplot,181.7,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20639,gsdplot,80.0,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20640,gsdplot,30.6,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20641,gsdplot,94.1,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20642,gsdplot,170.6,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20643,gsdplot,84.5,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20644,gsdplot,152.1,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20645,gsdplot,297.4,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20646,gsdplot,169.9,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20647,gsdplot,314.2,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20648,gsdplot,161.8,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20649,gsdplot,314.2,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20650,gsdplot,138.5,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20651,gsdplot,247.2,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20652,gsdplot,98.0,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20653,gsdplot,180.1,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20654,gsdplot,317.1,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20655,gsdplot,252.0,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20656,gsdplot,242.4,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20657,gsdplot,15.7,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20658,gsdplot,372.4,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20659,gsdplot,277.6,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20660,gsdplot,391.9,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20661,gsdplot,124.3,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20662,gsdplot,95.7,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20663,gsdplot,205.0,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20664,gsdplot,199.4,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20665,gsdplot,221.4,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20666,gsdplot,273.5,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20667,gsdplot,88.5,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20668,gsdplot,113.0,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20669,gsdplot,183.4,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20670,gsdplot,202.4,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20671,gsdplot,141.6,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20672,gsdplot,181.7,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20673,gsdplot,129.4,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20674,gsdplot,112.7,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20675,gsdplot,226.1,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20676,gsdplot,309.1,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20677,gsdplot,229.3,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20678,gsdplot,170.5,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20679,gsdplot,175.3,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20680,gsdplot,233.7,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20681,gsdplot,161.9,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20682,gsdplot,235.3,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20683,gsdplot,159.1,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20684,gsdplot,284.8,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20685,gsdplot,207.7,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20686,gsdplot,117.8,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20687,gsdplot,179.7,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20688,gsdplot,222.3,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20689,gsdplot,120.0,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20690,gsdplot,243.0,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20691,gsdplot,217.5,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20692,gsdplot,193.8,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20693,gsdplot,138.4,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20694,gsdplot,256.7,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20695,gsdplot,149.4,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20696,gsdplot,172.1,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20697,gsdplot,228.9,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20698,gsdplot,28.1,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20699,gsdplot,63.7,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20700,gsdplot,206.3,2022-08-15,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20701,gsdplot,206.8,2022-08-16,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20702,gsdplot,116.8,2022-08-16,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20703,gsdplot,68.9,2022-08-16,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20704,gsdplot,111.7,2022-08-16,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20705,gsdplot,91.9,2022-08-16,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20706,gsdplot,125.4,2022-08-16,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20707,gsdplot,137.0,2022-08-16,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20708,gsdplot,91.0,2022-08-16,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20709,gsdplot,106.3,2022-08-16,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI20710,gsdplot,138.9,2022-08-16,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
